path,type,slug,title,primary_intent,secondary_intent,target_decision,related_product_or_category,sport,indexable,disposition,intent_key,action,action_target,action_note,collision_tags
"/reviews/osprey-tempest-velocity-20","review","osprey-tempest-velocity-20","Osprey Tempest Velocity 20 Review","assess Osprey Tempest Velocity 20 as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Tempest Velocity 20 after a deep assessment?","osprey-tempest-velocity-20","running","false","HIDDEN_404","review:prod-osprey-tempest-velocity-20","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/oxdog-sense-pro","review","oxdog-sense-pro","Oxdog Sense Pro Review","assess Oxdog Sense Pro as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Sense Pro after a deep assessment?","oxdog-sense-pro","padel","false","HIDDEN_404","review:prod-oxdog-sense-pro-2026","keep","","",""
"/reviews/patagonia-capilene-cool-daily-men","review","patagonia-capilene-cool-daily-men","Patagonia Capilene Cool Daily Shirt (Men) Review","assess Patagonia Capilene Cool Daily Shirt (Men) as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Capilene Cool Daily after a deep assessment?","patagonia-capilene-cool-daily-men","running","false","HIDDEN_404","review:prod-patagonia-capilene-cool-daily-men","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/patagonia-capilene-midweight-zip-men","review","patagonia-capilene-midweight-zip-men","Patagonia Capilene Midweight Zip-Neck (Men) Review","assess Patagonia Capilene Midweight Zip-Neck (Men) as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Capilene Midweight Zip-Neck after a deep assessment?","patagonia-capilene-midweight-zip-men","running","false","HIDDEN_404","review:prod-patagonia-capilene-midweight-zip-men","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/patagonia-capilene-thermal-crew-men","review","patagonia-capilene-thermal-crew-men","Patagonia Capilene Thermal Weight Crew (Men) Review","assess Patagonia Capilene Thermal Weight Crew (Men) as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Capilene Thermal Weight Crew after a deep assessment?","patagonia-capilene-thermal-crew-men","running","false","HIDDEN_404","review:prod-patagonia-capilene-thermal-crew-unisex","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/patagonia-endless-run-tight-women","review","patagonia-endless-run-tight-women","Patagonia Endless Run Tights (Women) Review","assess Patagonia Endless Run Tights (Women) as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Endless Run Tights after a deep assessment?","patagonia-endless-run-tight-women","running","false","HIDDEN_404","review:prod-patagonia-endless-run-tight-women","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/patagonia-houdini-men","review","patagonia-houdini-men","Patagonia Houdini Jacket (Men) Review","assess Patagonia Houdini Jacket (Men) as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Houdini Jacket after a deep assessment?","patagonia-houdini-men","running","false","HIDDEN_404","review:prod-patagonia-houdini-men","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/patagonia-nano-puff-vest-men","review","patagonia-nano-puff-vest-men","Patagonia Nano-Puff Vest (Men) Review","assess Patagonia Nano-Puff Vest (Men) as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Nano-Puff Vest after a deep assessment?","patagonia-nano-puff-vest-men","running","false","HIDDEN_404","review:prod-patagonia-nano-puff-vest-men","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/patagonia-strider-pro-men","review","patagonia-strider-pro-men","Patagonia Strider Pro Shorts (Men) Review","assess Patagonia Strider Pro Shorts (Men) as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Strider Pro Shorts after a deep assessment?","patagonia-strider-pro-men","running","false","HIDDEN_404","review:prod-patagonia-strider-pro-men","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/patagonia-trailfarer-short-women","review","patagonia-trailfarer-short-women","Patagonia Trailfarer Shorts (Women) Review","assess Patagonia Trailfarer Shorts (Women) as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Trailfarer Shorts after a deep assessment?","patagonia-trailfarer-short-women","running","false","HIDDEN_404","review:prod-patagonia-trailfarer-short-women","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/petzl-actik-core","review","petzl-actik-core","Petzl Actik Core Review","assess Petzl Actik Core as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Actik Core after a deep assessment?","petzl-actik-core","running","false","HIDDEN_404","review:prod-petzl-actik-core","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/petzl-nao-rl","review","petzl-nao-rl","Petzl NAO RL Review","assess Petzl NAO RL as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy NAO RL after a deep assessment?","petzl-nao-rl","running","true","INDEXABLE","review:prod-petzl-nao-rl","keep","","","paired_with_product"
"/reviews/petzl-swift-rl","review","petzl-swift-rl","Petzl Swift RL Review","assess Petzl Swift RL as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Swift RL after a deep assessment?","petzl-swift-rl","running","false","HIDDEN_404","review:prod-petzl-swift-rl","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/polar-h9","review","polar-h9","Polar H9 Review","assess Polar H9 as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy H9 after a deep assessment?","polar-h9","running","false","HIDDEN_404","review:prod-polar-h9","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/polar-pacer-pro","review","polar-pacer-pro","Polar Pacer Pro Review","assess Polar Pacer Pro as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Pacer Pro after a deep assessment?","polar-pacer-pro","running","false","HIDDEN_404","review:prod-polar-pacer-pro","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/polar-vantage-v3","review","polar-vantage-v3","Polar Vantage V3 Review","assess Polar Vantage V3 as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Vantage V3 after a deep assessment?","polar-vantage-v3","running","true","INDEXABLE","review:prod-polar-vantage-v3","keep","","","paired_with_product"
"/reviews/powerbar-energize","review","powerbar-energize","PowerBar Energize Review","assess PowerBar Energize as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Energize after a deep assessment?","powerbar-energize","running","false","HIDDEN_404","review:prod-powerbar-energize","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/powerblock-elite-exp-90","review","powerblock-elite-exp-90","PowerBlock Elite EXP 90 Review","assess PowerBlock Elite EXP 90 as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Elite EXP 90 after a deep assessment?","powerblock-elite-exp-90","fitness","false","HIDDEN_404","review:prod-powerblock-elite-90","keep","","",""
"/reviews/powerblock-pro-series-100","review","powerblock-pro-series-100","PowerBlock Pro Series 100 Review","assess PowerBlock Pro Series 100 as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Pro Series 100 after a deep assessment?","powerblock-pro-series-100","fitness","false","HIDDEN_404","review:prod-powerblock-pro-100","keep","","",""
"/reviews/powerblock-pro-series-50","review","powerblock-pro-series-50","PowerBlock Pro Series 50 Review","assess PowerBlock Pro Series 50 as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Pro Series 50 after a deep assessment?","powerblock-pro-series-50","fitness","false","HIDDEN_404","review:prod-powerblock-pro-50","keep","","",""
"/reviews/precision-pf30-drink-mix","review","precision-pf30-drink-mix","Precision Fuel & Hydration PF 30 Drink Mix Review","assess Precision Fuel & Hydration PF 30 Drink Mix as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy PF 30 Drink Mix after a deep assessment?","precision-pf30-drink-mix","running","false","HIDDEN_404","review:prod-precision-pf30-drink","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/precision-pf30-gel","review","precision-pf30-gel","Precision Fuel & Hydration PF 30 Gel Review","assess Precision Fuel & Hydration PF 30 Gel as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy PF 30 Gel after a deep assessment?","precision-pf30-gel","running","true","INDEXABLE","review:prod-precision-pf30-gel","keep","","","paired_with_product"
"/reviews/precision-ph1500","review","precision-ph1500","Precision Fuel & Hydration PH 1500 Review","assess Precision Fuel & Hydration PH 1500 as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy PH 1500 after a deep assessment?","precision-ph1500","running","false","HIDDEN_404","review:prod-precision-ph1500","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/prince-textreme-tour-100p","review","prince-textreme-tour-100p","Prince Textreme Tour 100P Review","assess Prince Textreme Tour 100P as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Textreme Tour 100P after a deep assessment?","prince-textreme-tour-100p","tennis","false","HIDDEN_404","review:prod-prince-textreme-tour-100p","keep","","",""
"/reviews/proviz-reflect360-running-vest","review","proviz-reflect360-running-vest","Proviz Reflect360 Running Vest Review","assess Proviz Reflect360 Running Vest as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Reflect360 Running Vest after a deep assessment?","proviz-reflect360-running-vest","running","false","HIDDEN_404","review:prod-proviz-reflect360-vest","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/pullup-and-dip-doorway-bar","review","pullup-and-dip-doorway-bar","PULLUP & DIP Doorway Pull-Up Bar Review","assess PULLUP & DIP Doorway Pull-Up Bar as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Doorway Pull-Up Bar after a deep assessment?","pullup-and-dip-doorway-bar","fitness","false","HIDDEN_404","review:prod-pullup-dip-doorway","keep","","",""
"/reviews/pullup-and-dip-parallettes","review","pullup-and-dip-parallettes","PULLUP & DIP Parallettes Review","assess PULLUP & DIP Parallettes as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Parallettes after a deep assessment?","pullup-and-dip-parallettes","fitness","false","HIDDEN_404","review:prod-pullup-dip-parallettes","keep","","",""
"/reviews/pullup-and-dip-wall-bar","review","pullup-and-dip-wall-bar","PULLUP & DIP Wall-Mounted Pull-Up Bar Review","assess PULLUP & DIP Wall-Mounted Pull-Up Bar as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Wall-Mounted Pull-Up Bar after a deep assessment?","pullup-and-dip-wall-bar","fitness","false","HIDDEN_404","review:prod-pullup-dip-wall","keep","","",""
"/reviews/puma-deviate-nitro-3","review","puma-deviate-nitro-3","PUMA Deviate NITRO 3 Review","assess PUMA Deviate NITRO 3 as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Deviate NITRO 3 after a deep assessment?","puma-deviate-nitro-3","running","false","HIDDEN_404","review:prod-deviate-nitro-3","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/puma-fuse-3","review","puma-fuse-3","PUMA Fuse 3.0 Review","assess PUMA Fuse 3.0 as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Fuse 3.0 after a deep assessment?","puma-fuse-3","fitness","false","HIDDEN_404","review:prod-puma-fuse-3","keep","","",""
"/reviews/puma-fuse-fasted","review","puma-fuse-fasted","PUMA Fuse Fasted Review","assess PUMA Fuse Fasted as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Fuse Fasted after a deep assessment?","puma-fuse-fasted","fitness","false","HIDDEN_404","review:prod-puma-fuse-fasted","keep","","",""
"/reviews/puma-magnify-nitro-2","review","puma-magnify-nitro-2","PUMA Magnify NITRO 2 Review","assess PUMA Magnify NITRO 2 as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Magnify NITRO 2 after a deep assessment?","puma-magnify-nitro-2","running","false","HIDDEN_404","review:prod-magnify-nitro-2","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/rabbit-fuel-n-fly-men","review","rabbit-fuel-n-fly-men","rabbit Fuel n' Fly 5"" Short (Men) Review","assess rabbit Fuel n' Fly 5"" Short (Men) as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Fuel n' Fly 5"" after a deep assessment?","rabbit-fuel-n-fly-men","running","false","HIDDEN_404","review:prod-rabbit-fuel-n-fly-men","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/reebok-legacy-lifter-iii","review","reebok-legacy-lifter-iii","Reebok Legacy Lifter III Review","assess Reebok Legacy Lifter III as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Legacy Lifter III after a deep assessment?","reebok-legacy-lifter-iii","fitness","false","HIDDEN_404","review:prod-reebok-legacy-lifter-iii","keep","","",""
"/reviews/reebok-lifter-pr-iii","review","reebok-lifter-pr-iii","Reebok Lifter PR III Review","assess Reebok Lifter PR III as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Lifter PR III after a deep assessment?","reebok-lifter-pr-iii","fitness","false","HIDDEN_404","review:prod-reebok-lifter-pr-iii","keep","","",""
"/reviews/reebok-nano-court","review","reebok-nano-court","Reebok Nano Court Review","assess Reebok Nano Court as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Nano Court after a deep assessment?","reebok-nano-court","fitness","false","HIDDEN_404","review:prod-reebok-nano-court","keep","","",""
"/reviews/reebok-nano-x3","review","reebok-nano-x3","Reebok Nano X3 Review","assess Reebok Nano X3 as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Nano X3 after a deep assessment?","reebok-nano-x3","fitness","false","HIDDEN_404","review:prod-reebok-nano-x3","keep","","",""
"/reviews/reebok-nano-x4","review","reebok-nano-x4","Reebok Nano X4 Review","assess Reebok Nano X4 as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Nano X4 after a deep assessment?","reebok-nano-x4","fitness","false","HIDDEN_404","review:prod-reebok-nano-x4","keep","","",""
"/reviews/rep-ab-5000-zero-gap","review","rep-ab-5000-zero-gap","REP Fitness AB-5000 Zero Gap Bench Review","assess REP Fitness AB-5000 Zero Gap Bench as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy AB-5000 Zero Gap after a deep assessment?","rep-ab-5000-zero-gap","fitness","false","HIDDEN_404","review:prod-rep-ab-5000","keep","","",""
"/reviews/rep-ab-5200","review","rep-ab-5200","REP AB-5200 Adjustable Bench Review","assess REP AB-5200 Adjustable Bench as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy AB-5200 after a deep assessment?","rep-ab-5200","fitness","false","HIDDEN_404","review:prod-rep-ab-5200","keep","","",""
"/reviews/rep-apollo-athlon-rack","review","rep-apollo-athlon-rack","REP Fitness Apollo Athlon Rack Review","assess REP Fitness Apollo Athlon Rack as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Apollo / Athlon Rack after a deep assessment?","rep-apollo-athlon-rack","fitness","false","HIDDEN_404","review:prod-rep-apollo","keep","","",""
"/reviews/rep-black-bumper-plate-set","review","rep-black-bumper-plate-set","REP Fitness Black Bumper Plate Set Review","assess REP Fitness Black Bumper Plate Set as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Black Bumper Set after a deep assessment?","rep-black-bumper-plate-set","fitness","false","HIDDEN_404","review:prod-rep-bumper-black","keep","","",""
"/reviews/rep-bumper-plate-storage","review","rep-bumper-plate-storage","REP Fitness Plate Storage Tree Review","assess REP Fitness Plate Storage Tree as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Plate Storage Tree after a deep assessment?","rep-bumper-plate-storage","fitness","false","HIDDEN_404","review:prod-rep-storage","keep","","",""
"/reviews/rep-colorado-bar","review","rep-colorado-bar","REP Fitness Colorado Bar Review","assess REP Fitness Colorado Bar as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Colorado Bar after a deep assessment?","rep-colorado-bar","fitness","false","HIDDEN_404","review:prod-rep-colorado","keep","","",""
"/reviews/rep-fb-5000-flat-bench","review","rep-fb-5000-flat-bench","REP Fitness FB-5000 Flat Bench Review","assess REP Fitness FB-5000 Flat Bench as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy FB-5000 after a deep assessment?","rep-fb-5000-flat-bench","fitness","false","HIDDEN_404","review:prod-rep-fb-5000","keep","","",""
"/reviews/rep-fitness-kettlebell","review","rep-fitness-kettlebell","REP Fitness Kettlebell Review","assess REP Fitness Kettlebell as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Kettlebell after a deep assessment?","rep-fitness-kettlebell","fitness","false","HIDDEN_404","review:prod-rep-kettlebell","keep","","",""
"/reviews/rep-pr-4000","review","rep-pr-4000","REP Fitness PR-4000 Power Rack Review","assess REP Fitness PR-4000 Power Rack as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy PR-4000 after a deep assessment?","rep-pr-4000","fitness","false","HIDDEN_404","review:prod-rep-pr-4000","keep","","",""
"/reviews/rep-pr-5000","review","rep-pr-5000","REP Fitness PR-5000 Power Rack Review","assess REP Fitness PR-5000 Power Rack as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy PR-5000 after a deep assessment?","rep-pr-5000","fitness","false","HIDDEN_404","review:prod-rep-pr-5000","keep","","",""
"/reviews/rep-quickdraw-adjustable-dumbbells","review","rep-quickdraw-adjustable-dumbbells","REP Fitness Quickdraw Adjustable Dumbbells Review","assess REP Fitness Quickdraw Adjustable Dumbbells as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Quickdraw Adjustable Dumbbells after a deep assessment?","rep-quickdraw-adjustable-dumbbells","fitness","false","HIDDEN_404","review:prod-rep-adjustable-db","keep","","",""
"/reviews/rep-slam-ball","review","rep-slam-ball","REP Fitness Slam Ball Review","assess REP Fitness Slam Ball as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Slam Ball after a deep assessment?","rep-slam-ball","fitness","false","HIDDEN_404","review:prod-rep-slam-ball","keep","","",""
"/reviews/rogue-adjustable-bench-3-0","review","rogue-adjustable-bench-3-0","Rogue Adjustable Bench 3.0 Review","assess Rogue Adjustable Bench 3.0 as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Adjustable Bench 3.0 after a deep assessment?","rogue-adjustable-bench-3-0","fitness","false","HIDDEN_404","review:prod-rogue-adjustable-bench-3","keep","","",""
"/reviews/rogue-dog-sled","review","rogue-dog-sled","Rogue Dog Sled Review","assess Rogue Dog Sled as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Dog Sled after a deep assessment?","rogue-dog-sled","fitness","false","HIDDEN_404","review:prod-rogue-dog-sled","keep","","",""
"/reviews/rogue-echo-bike","review","rogue-echo-bike","Rogue Echo Bike Review","assess Rogue Echo Bike as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Echo Bike after a deep assessment?","rogue-echo-bike","fitness","false","HIDDEN_404","review:prod-rogue-echo-bike","keep","","",""
"/reviews/rogue-echo-bumper-plate-set","review","rogue-echo-bumper-plate-set","Rogue Echo Bumper Plate Set Review","assess Rogue Echo Bumper Plate Set as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Echo Bumper Plate Set after a deep assessment?","rogue-echo-bumper-plate-set","fitness","false","HIDDEN_404","review:prod-rogue-echo-bumper","keep","","",""
"/reviews/rogue-echo-kettlebell","review","rogue-echo-kettlebell","Rogue Echo Kettlebell Review","assess Rogue Echo Kettlebell as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Echo Kettlebell after a deep assessment?","rogue-echo-kettlebell","fitness","false","HIDDEN_404","review:prod-rogue-echo-kb","keep","","",""
"/reviews/rogue-flat-utility-bench","review","rogue-flat-utility-bench","Rogue Flat Utility Bench Review","assess Rogue Flat Utility Bench as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Flat Utility Bench after a deep assessment?","rogue-flat-utility-bench","fitness","false","HIDDEN_404","review:prod-rogue-flat-utility","keep","","",""
"/reviews/rogue-flogging-horse-stall-mat-note","review","rogue-flogging-horse-stall-mat-note","Rogue Gym Flooring / Stall Mat Style Flooring Review","assess Rogue Gym Flooring / Stall Mat Style Flooring as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Gym Flooring Mats after a deep assessment?","rogue-flogging-horse-stall-mat-note","fitness","false","HIDDEN_404","review:prod-rogue-flooring","keep","","",""
"/reviews/rogue-kettlebell","review","rogue-kettlebell","Rogue Kettlebell Review","assess Rogue Kettlebell as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Kettlebell after a deep assessment?","rogue-kettlebell","fitness","false","HIDDEN_404","review:prod-rogue-kettlebell","keep","","",""
"/reviews/rogue-monster-lite-pull-up-bar","review","rogue-monster-lite-pull-up-bar","Rogue Monster Lite Pull-Up Bar Review","assess Rogue Monster Lite Pull-Up Bar as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Monster Lite Pull-Up Bar after a deep assessment?","rogue-monster-lite-pull-up-bar","fitness","false","HIDDEN_404","review:prod-rogue-pullup-bar","keep","","",""
"/reviews/rogue-ohio-bar","review","rogue-ohio-bar","Rogue Ohio Bar Review","assess Rogue Ohio Bar as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Ohio Bar after a deep assessment?","rogue-ohio-bar","fitness","false","HIDDEN_404","review:prod-rogue-ohio","keep","","",""
"/reviews/rogue-ohio-power-bar","review","rogue-ohio-power-bar","Rogue Ohio Power Bar Review","assess Rogue Ohio Power Bar as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Ohio Power Bar after a deep assessment?","rogue-ohio-power-bar","fitness","false","HIDDEN_404","review:prod-rogue-ohio-power","keep","","",""
"/reviews/rogue-plate-carrier-vest","review","rogue-plate-carrier-vest","Rogue Weighted Vest / Plate Carrier Review","assess Rogue Weighted Vest / Plate Carrier as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Plate Carrier / Weighted Vest after a deep assessment?","rogue-plate-carrier-vest","fitness","false","HIDDEN_404","review:prod-rogue-weighted-vest","keep","","",""
"/reviews/rogue-plate-tree","review","rogue-plate-tree","Rogue Plate Tree Review","assess Rogue Plate Tree as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Plate Tree after a deep assessment?","rogue-plate-tree","fitness","false","HIDDEN_404","review:prod-rogue-storage","keep","","",""
"/reviews/rogue-rm-4-monster-rack","review","rogue-rm-4-monster-rack","Rogue RM-4 Monster Rack Review","assess Rogue RM-4 Monster Rack as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy RM-4 after a deep assessment?","rogue-rm-4-monster-rack","fitness","false","HIDDEN_404","review:prod-rogue-rm-4","keep","","",""
"/reviews/rogue-rml-390f","review","rogue-rml-390f","Rogue RML-390F Monster Lite Rack Review","assess Rogue RML-390F Monster Lite Rack as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy RML-390F after a deep assessment?","rogue-rml-390f","fitness","false","HIDDEN_404","review:prod-rogue-rml-390f","keep","","",""
"/reviews/rogue-sandbag","review","rogue-sandbag","Rogue Sandbag Review","assess Rogue Sandbag as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Sandbag after a deep assessment?","rogue-sandbag","fitness","false","HIDDEN_404","review:prod-rogue-sandbag","keep","","",""
"/reviews/rogue-sm-2c-monster-lite","review","rogue-sm-2c-monster-lite","Rogue SM-2C Monster Lite Squat Stand Review","assess Rogue SM-2C Monster Lite Squat Stand as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy SM-2C after a deep assessment?","rogue-sm-2c-monster-lite","fitness","false","HIDDEN_404","review:prod-rogue-sm-2c","keep","","",""
"/reviews/rogue-wall-ball","review","rogue-wall-ball","Rogue Wall Ball Review","assess Rogue Wall Ball as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Wall Ball after a deep assessment?","rogue-wall-ball","fitness","false","HIDDEN_404","review:prod-rogue-wall-ball","keep","","",""
"/reviews/rogue-wrist-wraps","review","rogue-wrist-wraps","Rogue Wrist Wraps Review","assess Rogue Wrist Wraps as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Wrist Wraps after a deep assessment?","rogue-wrist-wraps","fitness","false","HIDDEN_404","review:prod-rogue-wrist-wraps","keep","","",""
"/reviews/roka-phantom-air","review","roka-phantom-air","ROKA Phantom Air Review","assess ROKA Phantom Air as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Phantom Air after a deep assessment?","roka-phantom-air","running","false","HIDDEN_404","review:prod-roka-phantom-air","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/royal-padel-m27-poly-2026","review","royal-padel-m27-poly-2026","Royal Padel M27 Poly 2026 Review","assess Royal Padel M27 Poly 2026 as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy M27 Poly 2026 after a deep assessment?","royal-padel-m27-poly-2026","padel","false","HIDDEN_404","review:prod-royal-padel-rp-m27-2026","keep","","",""
"/reviews/rudy-project-cutline","review","rudy-project-cutline","Rudy Project Cutline Review","assess Rudy Project Cutline as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Cutline after a deep assessment?","rudy-project-cutline","running","false","HIDDEN_404","review:prod-rudy-cutline","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/salming-race-9","review","salming-race-9","Salming Race 9 Review","assess Salming Race 9 as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Race 9 after a deep assessment?","salming-race-9","fitness","false","HIDDEN_404","review:prod-salming-race-9","keep","","",""
"/reviews/salming-rebel","review","salming-rebel","Salming Rebel Review","assess Salming Rebel as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Rebel after a deep assessment?","salming-rebel","fitness","false","HIDDEN_404","review:prod-salming-rebel","keep","","",""
"/reviews/salomon-adv-skin-12","review","salomon-adv-skin-12","Salomon ADV Skin 12 Review","assess Salomon ADV Skin 12 as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy ADV Skin 12 after a deep assessment?","salomon-adv-skin-12","running","false","HIDDEN_404","review:prod-adv-skin-12","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/salomon-adv-skin-5","review","salomon-adv-skin-5","Salomon ADV Skin 5 Review","assess Salomon ADV Skin 5 as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy ADV Skin 5 after a deep assessment?","salomon-adv-skin-5","running","false","HIDDEN_404","review:prod-salomon-adv-skin-5","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/salomon-aero-glide-2","review","salomon-aero-glide-2","Salomon Aero Glide 2 Review","assess Salomon Aero Glide 2 as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Aero Glide 2 after a deep assessment?","salomon-aero-glide-2","running","false","HIDDEN_404","review:prod-aero-glide-2","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/salomon-bonatti-wp-men","review","salomon-bonatti-wp-men","Salomon Bonatti Waterproof Jacket (Men) Review","assess Salomon Bonatti Waterproof Jacket (Men) as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Bonatti Waterproof Jacket after a deep assessment?","salomon-bonatti-wp-men","running","false","HIDDEN_404","review:prod-salomon-bonatti-wp-men","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/salomon-bonatti-wp-women","review","salomon-bonatti-wp-women","Salomon Bonatti Waterproof Jacket (Women) Review","assess Salomon Bonatti Waterproof Jacket (Women) as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Bonatti Waterproof Jacket after a deep assessment?","salomon-bonatti-wp-women","running","false","HIDDEN_404","review:prod-salomon-bonatti-wp-women","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
"/reviews/salomon-custom-quiver","review","salomon-custom-quiver","Salomon Custom Quiver Review","assess Salomon Custom Quiver as a buying decision","strengths, trade-offs, who should buy/skip","Should I buy Custom Quiver after a deep assessment?","salomon-custom-quiver","running","false","HIDDEN_404","review:prod-salomon-custom-quiver","hold","","Review held; Product remains buy/understand page","review_held_product_keeps"
